,company_name,company_based,no_employees,tenure,headquartered,designation,experience,salary_range,avg_salary,rating
3483,BHEL,Electrical Equipment , 10k-50k Employees ,59,Bangalore/Bengaluru,Trainee,0-4yrs,(₹20.0K/yr - ₹3.1L/yr),"₹1,44,065/year",4.1
3484,BHEL,Electrical Equipment , 10k-50k Employees ,59,Bangalore/Bengaluru,Safety Officer,2-7yrs,(₹2.0L/yr - ₹7.9L/yr),"₹3,72,064/year",4.1
3485,BHEL,Electrical Equipment , 10k-50k Employees ,59,Bangalore/Bengaluru,Graduate Engineer Trainee (Get),0-2yrs,(₹35.0K/yr - ₹3.2L/yr),"₹1,43,771/year",4.1
3486,BHEL,Electrical Equipment , 10k-50k Employees ,59,Bangalore/Bengaluru,Deputy Engineer,10-13yrs,(₹5.1L/yr - ₹15.0L/yr),"₹10,13,340/year",4.1
3487,BHEL,Electrical Equipment , 10k-50k Employees ,59,Bangalore/Bengaluru,Project Manager,10-16yrs,(₹12.0L/yr - ₹30.0L/yr),"₹22,22,299/year",4.1
3488,BHEL,Electrical Equipment , 10k-50k Employees ,59,Bangalore/Bengaluru,Deputy General Manager,18-27yrs,(₹14.0L/yr - ₹50.0L/yr),"₹32,66,437/year",4.1
3489,BHEL,Electrical Equipment , 10k-50k Employees ,59,Bangalore/Bengaluru,Assistant Engineer,4-15yrs,(₹4.4L/yr - ₹13.0L/yr),"₹8,43,061/year",4.1
3490,SRF,Chemicals , 5k-10k Employees ,53,Gurgaon/Gurugram,Junior Engineer,3-11yrs,(₹2.4L/yr - ₹9.0L/yr),"₹5,70,422/year",4.2
3491,SRF,Chemicals , 5k-10k Employees ,53,Gurgaon/Gurugram,Technician,3-12yrs,(₹2.0L/yr - ₹6.0L/yr),"₹3,89,109/year",4.2
3492,SRF,Chemicals , 5k-10k Employees ,53,Gurgaon/Gurugram,Junior Officer,2-10yrs,(₹2.1L/yr - ₹7.0L/yr),"₹4,94,613/year",4.2
3493,SRF,Chemicals , 5k-10k Employees ,53,Gurgaon/Gurugram,Instrumentation Technician,3-15yrs,(₹1.7L/yr - ₹6.0L/yr),"₹4,15,506/year",4.2
3494,SRF,Chemicals , 5k-10k Employees ,53,Gurgaon/Gurugram,Plant Operator,3-14yrs,(₹1.5L/yr - ₹5.5L/yr),"₹4,34,422/year",4.2
3495,SRF,Chemicals , 5k-10k Employees ,53,Gurgaon/Gurugram,Junior Engineer Production,3-10yrs,(₹3.0L/yr - ₹7.4L/yr),"₹5,66,639/year",4.2
3496,SRF,Chemicals , 5k-10k Employees ,53,Gurgaon/Gurugram,Assistant Engineer,1-16yrs,(₹3.0L/yr - ₹10.5L/yr),"₹6,68,160/year",4.2
3497,SRF,Chemicals , 5k-10k Employees ,53,Gurgaon/Gurugram,Mechanical Technician,4-16yrs,(₹2.5L/yr - ₹6.5L/yr),"₹4,45,361/year",4.2
3498,SRF,Chemicals , 5k-10k Employees ,53,Gurgaon/Gurugram,Officer,4-14yrs,(₹3.0L/yr - ₹10.7L/yr),"₹6,59,127/year",4.2
3499,SRF,Chemicals , 5k-10k Employees ,53,Gurgaon/Gurugram,Safety Officer,2-7yrs,(₹2.2L/yr - ₹5.7L/yr),"₹4,00,595/year",4.2
3500,Raymond,Fashion & Textile , 5k-10k Employees ,98,New,Store Manager,3-15yrs,(₹1.8L/yr - ₹8.4L/yr),"₹4,78,930/year",4.1
3501,Raymond,Fashion & Textile , 5k-10k Employees ,98,New,Area Sales Manager,7-18yrs,(₹4.7L/yr - ₹19.0L/yr),"₹11,06,903/year",4.1
3502,Raymond,Fashion & Textile , 5k-10k Employees ,98,New,Retail Store Manager,5-15yrs,(₹2.0L/yr - ₹9.5L/yr),"₹5,52,107/year",4.1
3503,Raymond,Fashion & Textile , 5k-10k Employees ,98,New,Deputy Manager,7-23yrs,(₹6.8L/yr - ₹18.0L/yr),"₹11,16,128/year",4.1
3504,Raymond,Fashion & Textile , 5k-10k Employees ,98,New,Sales Executive,0-10yrs,(₹1.0L/yr - ₹5.3L/yr),"₹2,46,500/year",4.1
3505,Raymond,Fashion & Textile , 5k-10k Employees ,98,New,Territory Sales Manager,5-15yrs,(₹4.0L/yr - ₹14.0L/yr),"₹8,30,128/year",4.1
3506,Raymond,Fashion & Textile , 5k-10k Employees ,98,New,Business Manager,5-14yrs,(₹5.0L/yr - ₹10.6L/yr),"₹7,25,169/year",4.1
3507,Raymond,Fashion & Textile , 5k-10k Employees ,98,New,Sales Officer,4-13yrs,(₹2.6L/yr - ₹5.5L/yr),"₹3,95,562/year",4.1
3508,Raymond,Fashion & Textile , 5k-10k Employees ,98,New,Fashion Consultant,0-7yrs,(₹1.6L/yr - ₹3.6L/yr),"₹2,62,984/year",4.1
3509,Raymond,Fashion & Textile , 5k-10k Employees ,98,New,Senior Fashion Consultant,2-10yrs,(₹2.2L/yr - ₹4.3L/yr),"₹3,24,371/year",4.1
3510,Indian Railways,Railways , 1 Lakh+ Employees ,170,Delhi/NCR,Senior Section Engineer,5-18yrs,(₹6.0L/yr - ₹19.0L/yr),"₹11,72,527/year",4.1
3511,Indian Railways,Railways , 1 Lakh+ Employees ,170,Delhi/NCR,Junior Engineer,1-9yrs,(₹3.8L/yr - ₹12.0L/yr),"₹7,56,528/year",4.1
3512,Indian Railways,Railways , 1 Lakh+ Employees ,170,Delhi/NCR,Technician,1-9yrs,(₹1.5L/yr - ₹7.2L/yr),"₹3,54,230/year",4.1
3513,Indian Railways,Railways , 1 Lakh+ Employees ,170,Delhi/NCR,Loco Pilot,1-12yrs,(₹2.5L/yr - ₹13.2L/yr),"₹7,48,491/year",4.1
3514,Indian Railways,Railways , 1 Lakh+ Employees ,170,Delhi/NCR,Office Superintendent,2-30yrs,(₹5.0L/yr - ₹10.5L/yr),"₹7,89,552/year",4.1
3515,Indian Railways,Railways , 1 Lakh+ Employees ,170,Delhi/NCR,Apprentice,0-2yrs,(₹70.0K/yr - ₹4.1L/yr),"₹1,76,754/year",4.1
3516,Indian Railways,Railways , 1 Lakh+ Employees ,170,Delhi/NCR,Electrician,1-4yrs,(₹20.0K/yr - ₹3.3L/yr),"₹1,61,167/year",4.1
3517,Indian Railways,Railways , 1 Lakh+ Employees ,170,Delhi/NCR,Apprentice Trainee,1-2yrs,(₹20.0K/yr - ₹3.0L/yr),"₹1,43,423/year",4.1
3518,Indian Railways,Railways , 1 Lakh+ Employees ,170,Delhi/NCR,Medical Officer,0-15yrs,(₹4.5L/yr - ₹15.0L/yr),"₹9,22,379/year",4.1
3519,Indian Railways,Railways , 1 Lakh+ Employees ,170,Delhi/NCR,Junior Technical Associate,0-5yrs,(₹3.0L/yr - ₹5.0L/yr),"₹3,93,778/year",4.1
3520,Kansai Nerolac Paints,Chemicals , 1k-5k Employees ,103,Mumbai,Teritory Sales Officer,0-11yrs,(₹3.0L/yr - ₹10.1L/yr),"₹6,52,035/year",3.8
3521,Kansai Nerolac Paints,Chemicals , 1k-5k Employees ,103,Mumbai,Production Officer,0-10yrs,(₹3.0L/yr - ₹7.5L/yr),"₹5,06,025/year",3.8
3522,Kansai Nerolac Paints,Chemicals , 1k-5k Employees ,103,Mumbai,Area Sales Manager,7-16yrs,(₹6.3L/yr - ₹23.0L/yr),"₹14,49,013/year",3.8
3523,Kansai Nerolac Paints,Chemicals , 1k-5k Employees ,103,Mumbai,Territory Sales Executive,6-14yrs,(₹4.3L/yr - ₹11.0L/yr),"₹7,64,236/year",3.8
3524,Kansai Nerolac Paints,Chemicals , 1k-5k Employees ,103,Mumbai,Senior Officer,5-13yrs,(₹4.2L/yr - ₹9.6L/yr),"₹7,54,876/year",3.8
3525,Kansai Nerolac Paints,Chemicals , 1k-5k Employees ,103,Mumbai,Senior Sales Officer,5-12yrs,(₹4.0L/yr - ₹10.5L/yr),"₹7,13,235/year",3.8
3526,Kansai Nerolac Paints,Chemicals , 1k-5k Employees ,103,Mumbai,Technical Officer,0-10yrs,(₹1.9L/yr - ₹7.5L/yr),"₹5,54,301/year",3.8
3527,Kansai Nerolac Paints,Chemicals , 1k-5k Employees ,103,Mumbai,Officer,2-8yrs,(₹2.4L/yr - ₹8.8L/yr),"₹5,15,038/year",3.8
3528,Kansai Nerolac Paints,Chemicals , 1k-5k Employees ,103,Mumbai,Sales Officer,1-8yrs,(₹1.0L/yr - ₹8.5L/yr),"₹5,49,662/year",3.8
3529,Kansai Nerolac Paints,Chemicals , 1k-5k Employees ,103,Mumbai,Senior Production Officer,4-13yrs,(₹3.8L/yr - ₹8.5L/yr),"₹6,61,596/year",3.8
3530,Info Edge,Internet , 5k-10k Employees ,28,Noida,Associate Senior Executive,0-4yrs,(₹2.1L/yr - ₹6.5L/yr),"₹4,44,030/year",4.1
3531,Info Edge,Internet , 5k-10k Employees ,28,Noida,Sales Executive,1-7yrs,(₹2.1L/yr - ₹10.0L/yr),"₹6,75,149/year",4.1
3532,Info Edge,Internet , 5k-10k Employees ,28,Noida,Senior Software Engineer,1-4yrs,(₹8.0L/yr - ₹32.8L/yr),"₹19,07,674/year",4.1
3533,Info Edge,Internet , 5k-10k Employees ,28,Noida,Deputy Manager,2-9yrs,(₹4.1L/yr - ₹11.0L/yr),"₹8,00,261/year",4.1
3534,Info Edge,Internet , 5k-10k Employees ,28,Noida,Software Engineer,0-5yrs,(₹7.5L/yr - ₹23.9L/yr),"₹13,94,142/year",4.1
3535,Info Edge,Internet , 5k-10k Employees ,28,Noida,Associate Assistant Manager,2-8yrs,(₹3.0L/yr - ₹7.0L/yr),"₹4,97,226/year",4.1
3536,Info Edge,Internet , 5k-10k Employees ,28,Noida,Lead Engineer,2-7yrs,(₹14.3L/yr - ₹43.0L/yr),"₹30,32,515/year",4.1
3537,Info Edge,Internet , 5k-10k Employees ,28,Noida,Manager- Corporate Sales,3-8yrs,(₹5.9L/yr - ₹15.0L/yr),"₹10,73,934/year",4.1
3538,Info Edge,Internet , 5k-10k Employees ,28,Noida,Senior Executive Corporate Sales,0-2yrs,(₹3.0L/yr - ₹8.0L/yr),"₹6,27,118/year",4.1
3539,Info Edge,Internet , 5k-10k Employees ,28,Noida,Assistant Manager Corporate Sales,1-3yrs,(₹4.1L/yr - ₹9.1L/yr),"₹6,83,959/year",4.1
3540,Reliance Trends,Retail , 1 Lakh+ Employees ,17,Navi,Department Manager,2-11yrs,(₹2.1L/yr - ₹5.2L/yr),"₹3,74,395/year",4.3
3541,Reliance Trends,Retail , 1 Lakh+ Employees ,17,Navi,Store Manager,3-16yrs,(₹3.8L/yr - ₹8.7L/yr),"₹5,92,457/year",4.3
3542,Reliance Trends,Retail , 1 Lakh+ Employees ,17,Navi,Team Lead,2-8yrs,(₹1.1L/yr - ₹3.5L/yr),"₹2,07,006/year",4.3
3543,Reliance Trends,Retail , 1 Lakh+ Employees ,17,Navi,Retail Store Manager,7-17yrs,(₹3.4L/yr - ₹9.5L/yr),"₹6,37,131/year",4.3
3544,Reliance Trends,Retail , 1 Lakh+ Employees ,17,Navi,Customer Service Associate,0-6yrs,(₹1.0L/yr - ₹2.5L/yr),"₹1,51,946/year",4.3
3545,Reliance Trends,Retail , 1 Lakh+ Employees ,17,Navi,Sales Executive,0-6yrs,(₹90.0K/yr - ₹3.9L/yr),"₹1,86,959/year",4.3
3546,Reliance Trends,Retail , 1 Lakh+ Employees ,17,Navi,Cashier,0-4yrs,(₹80.0K/yr - ₹3.0L/yr),"₹1,59,920/year",4.3
3547,Reliance Trends,Retail , 1 Lakh+ Employees ,17,Navi,Visual Merchandiser,0-6yrs,(₹1.0L/yr - ₹4.5L/yr),"₹2,53,654/year",4.3
3548,Reliance Trends,Retail , 1 Lakh+ Employees ,17,Navi,Assistant Store Manager,5-13yrs,(₹3.0L/yr - ₹5.3L/yr),"₹4,28,391/year",4.3
3549,Reliance Trends,Retail , 1 Lakh+ Employees ,17,Navi,Deputy Manager,5-12yrs,(₹3.2L/yr - ₹12.0L/yr),"₹7,24,042/year",4.3
3550,Motilal Oswal Financial Services,Financial Services , 5k-10k Employees ,36,Mumbai,Relationship Manager,0-8yrs,(₹1.8L/yr - ₹5.5L/yr),"₹3,40,829/year",3.7
3551,Motilal Oswal Financial Services,Financial Services , 5k-10k Employees ,36,Mumbai,Equity Advisor,0-5yrs,(₹1.1L/yr - ₹6.0L/yr),"₹3,01,730/year",3.7
3552,Motilal Oswal Financial Services,Financial Services , 5k-10k Employees ,36,Mumbai,Financial Advisor,0-3yrs,(₹1.5L/yr - ₹4.6L/yr),"₹2,71,044/year",3.7
3553,Motilal Oswal Financial Services,Financial Services , 5k-10k Employees ,36,Mumbai,Area Manager,0-8yrs,(₹3.3L/yr - ₹8.4L/yr),"₹5,80,651/year",3.7
3554,Motilal Oswal Financial Services,Financial Services , 5k-10k Employees ,36,Mumbai,Business Development Executive,0-3yrs,(₹1.5L/yr - ₹3.4L/yr),"₹2,63,678/year",3.7
3555,Motilal Oswal Financial Services,Financial Services , 5k-10k Employees ,36,Mumbai,Sales Manager,2-12yrs,(₹3.0L/yr - ₹8.6L/yr),"₹5,59,895/year",3.7
3556,Motilal Oswal Financial Services,Financial Services , 5k-10k Employees ,36,Mumbai,Equity Dealer,0-5yrs,(₹1.0L/yr - ₹5.4L/yr),"₹2,70,720/year",3.7
3557,Motilal Oswal Financial Services,Financial Services , 5k-10k Employees ,36,Mumbai,Territory Manager,0-16yrs,(₹2.6L/yr - ₹7.5L/yr),"₹4,99,185/year",3.7
3558,Motilal Oswal Financial Services,Financial Services , 5k-10k Employees ,36,Mumbai,Sales Executive,0-7yrs,(₹1.1L/yr - ₹4.2L/yr),"₹2,59,085/year",3.7
3559,Motilal Oswal Financial Services,Financial Services , 5k-10k Employees ,36,Mumbai,Senior Relationship Manager,1-6yrs,(₹2.3L/yr - ₹4.8L/yr),"₹3,43,286/year",3.7
3560,ICICI Securities,Financial Services , 1k-5k Employees ,28,Mumbai,Senior Relationship Manager,0-7yrs,(₹2.2L/yr - ₹5.0L/yr),"₹4,00,849/year",3.8
3561,ICICI Securities,Financial Services , 1k-5k Employees ,28,Mumbai,Senior Sales Manager,1-7yrs,(₹2.0L/yr - ₹4.5L/yr),"₹3,48,518/year",3.8
3562,ICICI Securities,Financial Services , 1k-5k Employees ,28,Mumbai,Key Relationship Manager,1-6yrs,(₹3.3L/yr - ₹5.2L/yr),"₹4,42,020/year",3.8
3563,ICICI Securities,Financial Services , 1k-5k Employees ,28,Mumbai,Relationship Manager,0-6yrs,(₹1.5L/yr - ₹6.9L/yr),"₹4,32,280/year",3.8
3564,ICICI Securities,Financial Services , 1k-5k Employees ,28,Mumbai,Sales Manager,0-6yrs,(₹1.8L/yr - ₹4.2L/yr),"₹3,08,383/year",3.8
3565,ICICI Securities,Financial Services , 1k-5k Employees ,28,Mumbai,Equity Advisor,1-10yrs,(₹3.0L/yr - ₹6.0L/yr),"₹4,81,593/year",3.8
3566,ICICI Securities,Financial Services , 1k-5k Employees ,28,Mumbai,Branch Manager,2-10yrs,(₹4.0L/yr - ₹10.0L/yr),"₹6,80,841/year",3.8
3567,ICICI Securities,Financial Services , 1k-5k Employees ,28,Mumbai,Wealth Manager,2-8yrs,(₹4.1L/yr - ₹9.0L/yr),"₹6,17,719/year",3.8
3568,ICICI Securities,Financial Services , 1k-5k Employees ,28,Mumbai,Chief Manager,4-17yrs,(₹7.8L/yr - ₹24.0L/yr),"₹16,45,971/year",3.8
3569,ICICI Securities,Financial Services , 1k-5k Employees ,28,Mumbai,Chief Relationship Manager,1-7yrs,(₹3.5L/yr - ₹5.5L/yr),"₹4,92,613/year",3.8
3570,Cybage,IT Services & Consulting , 5k-10k Employees ,28,Pune,Software Engineer,0-6yrs,(₹3.6L/yr - ₹11.5L/yr),"₹8,13,620/year",4.0
3571,Cybage,IT Services & Consulting , 5k-10k Employees ,28,Pune,Senior Software Engineer,3-10yrs,(₹6.0L/yr - ₹18.3L/yr),"₹13,18,647/year",4.0
3572,Cybage,IT Services & Consulting , 5k-10k Employees ,28,Pune,QA Engineer,1-6yrs,(₹2.4L/yr - ₹10.5L/yr),"₹6,51,663/year",4.0
3573,Cybage,IT Services & Consulting , 5k-10k Employees ,28,Pune,Senior QA Engineer,3-10yrs,(₹5.9L/yr - ₹14.0L/yr),"₹10,30,628/year",4.0
3574,Cybage,IT Services & Consulting , 5k-10k Employees ,28,Pune,System Analyst,4-14yrs,(₹9.0L/yr - ₹23.0L/yr),"₹17,97,234/year",4.0
3575,Cybage,IT Services & Consulting , 5k-10k Employees ,28,Pune,Software Developer,1-5yrs,(₹3.2L/yr - ₹11.4L/yr),"₹7,93,652/year",4.0
3576,Cybage,IT Services & Consulting , 5k-10k Employees ,28,Pune,QA Analyst,6-13yrs,(₹7.7L/yr - ₹19.0L/yr),"₹14,03,784/year",4.0
3577,Cybage,IT Services & Consulting , 5k-10k Employees ,28,Pune,Softwaretest Engineer,1-4yrs,(₹2.8L/yr - ₹9.2L/yr),"₹4,73,445/year",4.0
3578,Cybage,IT Services & Consulting , 5k-10k Employees ,28,Pune,Technical Support Engineer,1-7yrs,(₹4.2L/yr - ₹11.0L/yr),"₹7,53,785/year",4.0
3579,Cybage,IT Services & Consulting , 5k-10k Employees ,28,Pune,Senior System Analyst,9-16yrs,(₹13.5L/yr - ₹28.0L/yr),"₹23,44,280/year",4.0
3580,Shell,Oil & Gas , 5k-10k Employees ,19,London,Software Engineer,0-10yrs,(₹8.0L/yr - ₹29.0L/yr),"₹19,91,294/year",4.3
3581,Shell,Oil & Gas , 5k-10k Employees ,19,London,Business Analyst,0-16yrs,(₹10.0L/yr - ₹35.1L/yr),"₹21,83,780/year",4.3
3582,Shell,Oil & Gas , 5k-10k Employees ,19,London,Financial Analyst,0-14yrs,(₹5.5L/yr - ₹22.1L/yr),"₹12,90,568/year",4.3
3583,Shell,Oil & Gas , 5k-10k Employees ,19,London,Project Manager,9-20yrs,(₹18.9L/yr - ₹48.3L/yr),"₹33,87,617/year",4.3
3584,Shell,Oil & Gas , 5k-10k Employees ,19,London,Process Data Engineer,1-9yrs,(₹5.1L/yr - ₹11.0L/yr),"₹8,54,428/year",4.3
3585,Shell,Oil & Gas , 5k-10k Employees ,19,London,Senior Analyst,5-11yrs,(₹3.9L/yr - ₹10.3L/yr),"₹7,71,593/year",4.3
3586,Shell,Oil & Gas , 5k-10k Employees ,19,London,Senior Process Data Engineer,3-11yrs,(₹8.5L/yr - ₹19.0L/yr),"₹14,32,823/year",4.3
3587,Shell,Oil & Gas , 5k-10k Employees ,19,London,Senior Software Engineer,4-13yrs,(₹13.1L/yr - ₹42.0L/yr),"₹27,99,194/year",4.3
3588,Shell,Oil & Gas , 5k-10k Employees ,19,London,Data Scientist,0-9yrs,(₹9.3L/yr - ₹36.0L/yr),"₹22,36,528/year",4.3
3589,Shell,Oil & Gas , 5k-10k Employees ,19,London,Data Engineer,4-9yrs,(₹12.0L/yr - ₹34.0L/yr),"₹23,99,266/year",4.3
3590,Ambuja Cements,Building Material , 5k-10k Employees ,40,Mumbai,Deputy Manager,10-22yrs,(₹5.8L/yr - ₹17.8L/yr),"₹12,17,521/year",3.9
3591,Ambuja Cements,Building Material , 5k-10k Employees ,40,Mumbai,Technical Service Engineer,2-9yrs,(₹2.5L/yr - ₹8.0L/yr),"₹5,22,412/year",3.9
3592,Ambuja Cements,Building Material , 5k-10k Employees ,40,Mumbai,Marketing Executive,3-9yrs,(₹2.4L/yr - ₹7.8L/yr),"₹5,65,558/year",3.9
3593,Ambuja Cements,Building Material , 5k-10k Employees ,40,Mumbai,Senior Engineer,1-16yrs,(₹4.1L/yr - ₹12.4L/yr),"₹7,50,579/year",3.9
3594,Ambuja Cements,Building Material , 5k-10k Employees ,40,Mumbai,Teritory Sales Officer,3-11yrs,(₹3.4L/yr - ₹7.6L/yr),"₹5,83,520/year",3.9
3595,Ambuja Cements,Building Material , 5k-10k Employees ,40,Mumbai,Sales Executive,0-7yrs,(₹1.9L/yr - ₹6.4L/yr),"₹3,38,550/year",3.9
3596,Ambuja Cements,Building Material , 5k-10k Employees ,40,Mumbai,Technical Support Engineer,1-6yrs,(₹2.3L/yr - ₹6.0L/yr),"₹3,55,983/year",3.9
3597,Ambuja Cements,Building Material , 5k-10k Employees ,40,Mumbai,Safety Officer,3-10yrs,(₹2.4L/yr - ₹7.4L/yr),"₹4,45,695/year",3.9
3598,Ambuja Cements,Building Material , 5k-10k Employees ,40,Mumbai,Field Executive,0-4yrs,(₹2.0L/yr - ₹3.3L/yr),"₹2,34,179/year",3.9
3599,Ambuja Cements,Building Material , 5k-10k Employees ,40,Mumbai,Senior Marketing Executive,6-11yrs,(₹5.2L/yr - ₹9.7L/yr),"₹7,74,380/year",3.9
3600,Poonawalla Fincorp,NBFC , 1k-5k Employees ,35,Mumbai,Area Credit Manager,4-14yrs,(₹4.2L/yr - ₹18.1L/yr),"₹10,49,688/year",3.9
3601,Poonawalla Fincorp,NBFC , 1k-5k Employees ,35,Mumbai,Deputy Manager,0-16yrs,(₹4.4L/yr - ₹10.8L/yr),"₹7,37,977/year",3.9
3602,Poonawalla Fincorp,NBFC , 1k-5k Employees ,35,Mumbai,Senior Field Officer,3-9yrs,(₹2.0L/yr - ₹4.6L/yr),"₹3,12,033/year",3.9
3603,Poonawalla Fincorp,NBFC , 1k-5k Employees ,35,Mumbai,Branch Manager,7-17yrs,(₹3.5L/yr - ₹10.5L/yr),"₹7,10,060/year",3.9
3604,Poonawalla Fincorp,NBFC , 1k-5k Employees ,35,Mumbai,Relationship Manager,0-10yrs,(₹2.4L/yr - ₹7.0L/yr),"₹4,87,542/year",3.9
3605,Poonawalla Fincorp,NBFC , 1k-5k Employees ,35,Mumbai,Field Officer,1-6yrs,(₹1.1L/yr - ₹4.0L/yr),"₹2,70,785/year",3.9
3606,Poonawalla Fincorp,NBFC , 1k-5k Employees ,35,Mumbai,Area Sales Manager,2-15yrs,(₹4.0L/yr - ₹17.0L/yr),"₹9,92,430/year",3.9
3607,Poonawalla Fincorp,NBFC , 1k-5k Employees ,35,Mumbai,Credit Manager,0-9yrs,(₹3.3L/yr - ₹9.0L/yr),"₹6,00,043/year",3.9
3608,Poonawalla Fincorp,NBFC , 1k-5k Employees ,35,Mumbai,Operations Executive,1-6yrs,(₹1.5L/yr - ₹4.0L/yr),"₹2,73,441/year",3.9
3609,Poonawalla Fincorp,NBFC , 1k-5k Employees ,35,Mumbai,Area Officer,2-10yrs,(₹2.4L/yr - ₹4.5L/yr),"₹3,66,381/year",3.9
3610,Kalyan Jewellers,Jewellery , 5k-10k Employees ,30,Bengaluru/Bangalore,Sales Executive,0-9yrs,(₹1.2L/yr - ₹6.0L/yr),"₹3,03,155/year",4.8
3611,Kalyan Jewellers,Jewellery , 5k-10k Employees ,30,Bengaluru/Bangalore,Marketing Executive,0-5yrs,(₹20.0K/yr - ₹4.2L/yr),"₹2,35,208/year",4.8
3612,Kalyan Jewellers,Jewellery , 5k-10k Employees ,30,Bengaluru/Bangalore,Computer Operator,0-8yrs,(₹1.7L/yr - ₹4.0L/yr),"₹3,08,959/year",4.8
3613,Kalyan Jewellers,Jewellery , 5k-10k Employees ,30,Bengaluru/Bangalore,Salesman,0-8yrs,(₹1.5L/yr - ₹6.1L/yr),"₹3,16,134/year",4.8
3614,Kalyan Jewellers,Jewellery , 5k-10k Employees ,30,Bengaluru/Bangalore,Sales Manager,1-9yrs,(₹1.9L/yr - ₹5.0L/yr),"₹3,26,555/year",4.8
3615,Kalyan Jewellers,Jewellery , 5k-10k Employees ,30,Bengaluru/Bangalore,Sales Coordinator,0-2yrs,(₹1.0L/yr - ₹2.5L/yr),"₹1,64,319/year",4.8
3616,Kalyan Jewellers,Jewellery , 5k-10k Employees ,30,Bengaluru/Bangalore,Marketing Manager,1-9yrs,(₹2.2L/yr - ₹4.2L/yr),"₹3,31,708/year",4.8
3617,Kalyan Jewellers,Jewellery , 5k-10k Employees ,30,Bengaluru/Bangalore,Branch Manager,2-14yrs,(₹2.0L/yr - ₹8.0L/yr),"₹4,67,005/year",4.8
3618,Kalyan Jewellers,Jewellery , 5k-10k Employees ,30,Bengaluru/Bangalore,Senior Sales Executive,3-12yrs,(₹2.5L/yr - ₹5.5L/yr),"₹4,00,477/year",4.8
3619,Kalyan Jewellers,Jewellery , 5k-10k Employees ,30,Bengaluru/Bangalore,Supervisor,0-8yrs,(₹2.4L/yr - ₹4.5L/yr),"₹2,96,833/year",4.8
3620,HCL Infosystems,IT Services & Consulting , 51-200 Employees ,47,Noida,Technical Lead,5-13yrs,(₹7.0L/yr - ₹23.5L/yr),"₹15,51,644/year",4.0
3621,HCL Infosystems,IT Services & Consulting , 51-200 Employees ,47,Noida,Senior Software Engineer,3-8yrs,(₹3.2L/yr - ₹13.7L/yr),"₹8,17,312/year",4.0
3622,HCL Infosystems,IT Services & Consulting , 51-200 Employees ,47,Noida,Senior Analyst,1-8yrs,(₹2.5L/yr - ₹8.0L/yr),"₹4,65,689/year",4.0
3623,HCL Infosystems,IT Services & Consulting , 51-200 Employees ,47,Noida,Software Engineer,0-6yrs,(₹2.0L/yr - ₹10.1L/yr),"₹5,14,676/year",4.0
3624,HCL Infosystems,IT Services & Consulting , 51-200 Employees ,47,Noida,Senior Specialist,3-11yrs,(₹5.0L/yr - ₹15.5L/yr),"₹9,02,772/year",4.0
3625,HCL Infosystems,IT Services & Consulting , 51-200 Employees ,47,Noida,Lead Engineer,3-8yrs,(₹4.0L/yr - ₹15.7L/yr),"₹8,97,700/year",4.0
3626,HCL Infosystems,IT Services & Consulting , 51-200 Employees ,47,Noida,Analyst,0-5yrs,(₹1.8L/yr - ₹7.5L/yr),"₹3,47,439/year",4.0
3627,HCL Infosystems,IT Services & Consulting , 51-200 Employees ,47,Noida,Technical Specialist,5-13yrs,(₹6.4L/yr - ₹20.0L/yr),"₹13,18,157/year",4.0
3628,HCL Infosystems,IT Services & Consulting , 51-200 Employees ,47,Noida,Associate Consultant,8-15yrs,(₹7.0L/yr - ₹24.5L/yr),"₹16,44,481/year",4.0
3629,HCL Infosystems,IT Services & Consulting , 51-200 Employees ,47,Noida,Senior Associate,1-9yrs,(₹1.5L/yr - ₹5.1L/yr),"₹2,81,277/year",4.0
3630,Cadila Pharmaceuticals,Pharma , 5k-10k Employees ,72,Ahmedabad,Technical Supervisor,0-7yrs,(₹1.2L/yr - ₹4.5L/yr),"₹3,25,106/year",3.3
3631,Cadila Pharmaceuticals,Pharma , 5k-10k Employees ,72,Ahmedabad,Area Business Manager,1-15yrs,(₹3.6L/yr - ₹9.3L/yr),"₹6,53,897/year",3.3
3632,Cadila Pharmaceuticals,Pharma , 5k-10k Employees ,72,Ahmedabad,Research Associate,1-6yrs,(₹1.5L/yr - ₹6.3L/yr),"₹3,90,344/year",3.3
3633,Cadila Pharmaceuticals,Pharma , 5k-10k Employees ,72,Ahmedabad,Officer,1-6yrs,(₹2.0L/yr - ₹5.0L/yr),"₹3,45,885/year",3.3
3634,Cadila Pharmaceuticals,Pharma , 5k-10k Employees ,72,Ahmedabad,Field Officer,0-11yrs,(₹2.1L/yr - ₹5.0L/yr),"₹3,74,877/year",3.3
3635,Cadila Pharmaceuticals,Pharma , 5k-10k Employees ,72,Ahmedabad,Senior Officer,3-7yrs,(₹3.1L/yr - ₹6.0L/yr),"₹4,65,453/year",3.3
3636,Cadila Pharmaceuticals,Pharma , 5k-10k Employees ,72,Ahmedabad,Junior Officer,1-4yrs,(₹1.5L/yr - ₹3.5L/yr),"₹2,49,003/year",3.3
3637,Cadila Pharmaceuticals,Pharma , 5k-10k Employees ,72,Ahmedabad,Medical Representative,0-8yrs,(₹2.2L/yr - ₹4.6L/yr),"₹3,54,210/year",3.3
